text,status
confine all tickets that are on hold,paused
enumerate all tickets with paused status,paused
retrieve all tickets that are on break,paused
scrutinize all tickets that are in a break,paused
seize all tickets with suspended status,paused
retrieve all stopped tickets,paused
uncover all paused tickets,paused
examine closely all tickets that are halted,paused
relocate all tickets that are halted,paused
uncover all delayed tickets,paused
stand all tickets that are suspended,paused
harmonize all tickets that are suspended,paused
recover all halted tickets,paused
capture all tickets that are suspended,paused
assemble all tickets that are temporarily stopped,paused
grip all tickets that are halted,paused
pile up all tickets that are halted,paused
procure all halted tickets,paused
organize all tickets with paused status,paused
classify all suspended tickets,paused
recharge all tickets with suspended status,paused
amass all tickets that are halted,paused
corroborate all tickets that are paused,paused
shut down all tickets that are on hold,paused
swear by all tickets that are on hold,paused
stack all tickets with suspended status,paused
merge all tickets with paused status,paused
aggregate all suspended tickets,paused
reestablish all tickets that are suspended,paused
struggle all tickets that are suspended,paused
sort all halted tickets,paused
list all halted tickets,paused
conserve all tickets with paused status,paused
maintain all tickets with paused status,paused
witness all tickets with paused status,paused
revitalize all tickets that are on hold,paused
clutch all tickets that are on hold,paused
travel all tickets that are on hold,paused
obtain all paused tickets,paused
embrace all tickets with suspended status,paused
verify all tickets that are suspended,paused
gather all suspended tickets,paused
analyze all tickets that are halted,paused
transfer all tickets with paused status,paused
reclaim all tickets with suspended status,paused
cluster all paused tickets,paused
reschedule all tickets with suspended status,paused
categorize all tickets with suspended status,paused
close out all tickets with suspended status,paused
arrange all tickets with suspended status,paused
validate all suspended tickets,paused
check all suspended tickets,paused
bear all tickets that are on hold,paused
oppose all tickets that are suspended,paused
list all suspended tickets,paused
reanimate all tickets that are suspended,paused
double-check all halted tickets,paused
reform all tickets that are paused,paused
combine all tickets that are suspended,paused
terminate all tickets that are paused,paused
enclose all tickets that are on hold,paused
advocate all tickets that are on hold,paused
announce all tickets with suspended status,paused
sort all suspended tickets,paused
link all tickets that are halted,paused
emphasize all tickets that are suspended,paused
shrink all tickets that are halted,paused
amend all tickets that are suspended,paused
rebuild all tickets that are suspended,paused
plan all tickets with suspended status,paused
gather all delayed tickets,paused
write all tickets that are on hold,paused
administer all tickets that are halted,paused
second all tickets that are in a break,paused
audit all paused tickets,paused
stop all tickets that are suspended,paused
systematize all stopped tickets,paused
catalog all suspended tickets,paused
integrate all tickets with suspended status,paused
build up all tickets with paused status,paused
reintroduce all tickets with paused status,paused
perceive all tickets that are halted,paused
win all tickets that are paused,paused
clip all tickets that are on hold,paused
transfer all tickets with suspended status,paused
outline all tickets that are suspended,paused
reap all tickets that are on hold,paused
hold up all tickets with suspended status,paused
defer all tickets that are paused,paused
label all tickets that are suspended,paused
categorize all suspended tickets,paused
grasp all tickets that are halted,paused
consolidate all tickets that are halted,paused
review all suspended tickets,paused
validate all tickets that are on hold,paused
double-check all paused tickets,paused
position all tickets that are suspended,paused
scheme all tickets that are paused,paused
uplift all tickets with paused status,paused
sort all tickets that are on hold,paused
verify all suspended tickets,paused
jot all tickets with suspended status,paused
fix all tickets that are on hold,paused
detain all tickets that are suspended,paused
achieve all tickets that are paused,paused
resuscitate all tickets that are on hold,paused
rotate all tickets with paused status,paused
intertwine all tickets that are suspended,paused
group all suspended tickets,paused
procure all suspended tickets,paused
program all tickets that are on break,paused
advertise all tickets that are suspended,paused
boost all tickets with suspended status,paused
challenge all tickets with suspended status,paused
validate all tickets that are temporarily stopped,paused
italize all tickets that are on hold,paused
imprison all tickets with paused status,paused
reconfirm all halted tickets,paused
reverify all suspended tickets,paused
